User_ID,Gender,Device,Country,Family_Member,Age,Time_Consuming_Per_Week,Genre,Satisfaction,Monthly_Income,Join_Date,Last_Payment_Date,Subscription_ID,Monthly_Revenue,Subscription_Method,Monthly_Fee,No_Device,Plan_Duration_Month,Initial_Plan_End_Date,Renewed,Days_Since_Join,Retention_Period,Join_Month,Join_Year,Renewal_Month,Renewal_Year
409,Male,Smartphone,Spain,2,28,4,Action & Adventure,Extremely satisfied,4100,2022-09-15,2023-06-25,2,14,Standard,12,2,1,2022-10-15,True,283,181-365 days,9,2022,6,2023
413,Female,Smartphone,United Kingdom,2,31,2,Dramma,Extremely satisfied,4000,2022-08-24,2023-06-26,2,13,Standard,12,2,1,2022-09-23,True,306,181-365 days,8,2022,6,2023
418,Female,Smart TV,Mexico,4,27,3,Dramma,Neutral,2100,2022-10-21,2023-06-27,2,14,Standard,12,2,1,2022-11-20,True,249,181-365 days,10,2022,6,2023
419,Female,Laptop,Spain,3,26,3,Comedy,Extremely satisfied,4200,2022-10-30,2023-06-27,2,11,Standard,12,2,1,2022-11-29,True,240,181-365 days,10,2022,6,2023
423,Male,Smartphone,United Kingdom,2,34,3,Action & Adventure,Satisfied,4000,2022-09-12,2023-06-27,2,15,Standard,12,2,1,2022-10-12,True,288,181-365 days,9,2022,6,2023
428,Male,Smartphone,Mexico,4,31,2,Action & Adventure,Satisfied,2000,2022-11-17,2023-06-28,2,12,Standard,12,2,1,2022-12-17,True,223,181-365 days,11,2022,6,2023
429,Male,Laptop,Spain,2,27,3,Horror,Extremely satisfied,3900,2022-11-18,2023-06-26,2,14,Standard,12,2,1,2022-12-18,True,220,181-365 days,11,2022,6,2023
433,Female,Smartphone,United Kingdom,4,34,4,Horror,Satisfied,3800,2022-11-06,2023-06-25,2,11,Standard,12,2,1,2022-12-06,True,231,181-365 days,11,2022,6,2023
438,Male,Smart TV,Mexico,3,28,4,Horror,Extremely satisfied,1800,2022-10-24,2023-06-28,2,12,Standard,12,2,1,2022-11-23,True,247,181-365 days,10,2022,6,2023
439,Female,Smart TV,Spain,2,31,2,Comedy,Neutral,3700,2022-10-23,2023-06-27,2,12,Standard,12,2,1,2022-11-22,True,247,181-365 days,10,2022,6,2023
443,Male,Smart TV,United Kingdom,4,27,2,Action & Adventure,Extremely satisfied,3400,2022-07-01,2023-06-27,2,10,Standard,12,2,1,2022-07-31,True,361,181-365 days,7,2022,6,2023
448,Male,Tablet,Mexico,4,31,3,Horror,Extremely satisfied,2400,2022-08-12,2023-06-27,2,14,Standard,12,2,1,2022-09-11,True,319,181-365 days,8,2022,6,2023
453,Female,Tablet,United Kingdom,3,31,2,Dramma,Neutral,3800,2022-05-30,2023-06-28,2,11,Standard,12,2,1,2022-06-29,True,394,>365 days,5,2022,6,2023
454,Female,Tablet,Australia,3,32,2,Horror,Neutral,3700,2022-05-28,2023-06-28,2,15,Standard,12,2,1,2022-06-27,True,396,>365 days,5,2022,6,2023
457,Male,Smart TV,Brazil,3,34,2,Horror,Satisfied,1900,2022-06-29,2023-06-28,2,14,Standard,12,2,1,2022-07-29,True,364,181-365 days,6,2022,6,2023
459,Female,Tablet,Spain,3,33,3,Comedy,Neutral,4000,2022-07-19,2023-06-27,2,10,Standard,12,2,1,2022-08-18,True,343,181-365 days,7,2022,6,2023
463,Male,Smart TV,United Kingdom,2,33,2,Horror,Neutral,3400,2022-06-01,2023-06-26,2,11,Standard,12,2,1,2022-07-01,True,390,>365 days,6,2022,6,2023
465,Male,Laptop,Germany,4,32,4,Horror,Extremely satisfied,3400,2022-06-05,2023-06-26,2,11,Standard,12,2,1,2022-07-05,True,386,>365 days,6,2022,6,2023
468,Male,Smart TV,Mexico,3,33,4,Horror,Neutral,2200,2022-06-28,2023-06-27,2,11,Standard,12,2,1,2022-07-28,True,364,181-365 days,6,2022,6,2023
473,Female,Smartphone,United Kingdom,4,34,3,Horror,Satisfied,3600,2022-07-27,2023-06-28,2,10,Standard,12,2,1,2022-08-26,True,336,181-365 days,7,2022,6,2023
474,Male,Smartphone,Australia,4,33,2,Action & Adventure,Extremely satisfied,3500,2022-07-30,2023-06-28,2,14,Standard,12,2,1,2022-08-29,True,333,181-365 days,7,2022,6,2023
478,Male,Laptop,Mexico,2,34,2,Action & Adventure,Neutral,2200,2022-09-08,2023-06-27,2,10,Standard,12,2,1,2022-10-08,True,292,181-365 days,9,2022,6,2023
483,Male,Smart TV,United Kingdom,2,33,3,Action & Adventure,Satisfied,3400,2022-08-25,2023-06-27,2,14,Standard,12,2,1,2022-09-24,True,306,181-365 days,8,2022,6,2023
484,Male,Smartphone,Australia,3,29,4,Horror,Neutral,4000,2022-08-25,2023-06-28,2,13,Standard,12,2,1,2022-09-24,True,307,181-365 days,8,2022,6,2023
488,Female,Smart TV,Mexico,3,35,2,Horror,Extremely satisfied,2100,2022-10-08,2023-06-28,2,11,Standard,12,2,1,2022-11-07,True,263,181-365 days,10,2022,6,2023
493,Female,Smartphone,United Kingdom,2,32,3,Horror,Neutral,3600,2022-09-18,2023-06-27,2,11,Standard,12,2,1,2022-10-18,True,282,181-365 days,9,2022,6,2023
494,Male,Smart TV,Australia,4,31,3,Action & Adventure,Neutral,4200,2022-09-27,2023-06-29,2,14,Standard,12,2,1,2022-10-27,True,275,181-365 days,9,2022,6,2023
498,Female,Smartphone,Mexico,2,26,4,Dramma,Satisfied,2000,2022-11-17,2023-06-28,2,11,Standard,12,2,1,2022-12-17,True,223,181-365 days,11,2022,6,2023
503,Male,Tablet,United States,4,34,3,Action & Adventure,Neutral,3500,2022-11-10,2023-06-26,2,14,Standard,12,2,1,2022-12-10,True,228,181-365 days,11,2022,6,2023
504,Female,Laptop,Canada,3,32,2,Dramma,Dissatisfied,3700,2022-10-21,2023-06-29,2,12,Standard,12,2,1,2022-11-20,True,251,181-365 days,10,2022,6,2023
508,Female,Tablet,United Kingdom,3,26,4,Horror,Extremely satisfied,4000,2022-10-23,2023-06-28,2,12,Standard,12,2,1,2022-11-22,True,248,181-365 days,10,2022,6,2023
513,Male,Tablet,Mexico,4,35,4,Action & Adventure,Dissatisfied,2400,2022-07-06,2023-06-28,2,10,Standard,12,2,1,2022-08-05,True,357,181-365 days,7,2022,6,2023
514,Male,Tablet,Spain,4,26,3,Action & Adventure,Extremely satisfied,4200,2022-07-07,2023-06-28,2,14,Standard,12,2,1,2022-08-06,True,356,181-365 days,7,2022,6,2023
518,Female,Tablet,United States,4,29,3,Dramma,Extremely satisfied,4000,2022-08-07,2023-06-27,2,15,Standard,12,2,1,2022-09-06,True,324,181-365 days,8,2022,6,2023
523,Male,Smartphone,United Kingdom,3,31,2,Action & Adventure,Satisfied,4100,2022-06-07,2023-06-29,2,13,Standard,12,2,1,2022-07-07,True,387,>365 days,6,2022,6,2023
528,Female,Smartphone,Mexico,4,35,4,Dramma,Dissatisfied,2300,2022-07-13,2023-06-29,2,13,Standard,12,2,1,2022-08-12,True,351,181-365 days,7,2022,6,2023
529,Female,Laptop,Spain,4,30,2,Horror,Neutral,4000,2022-07-07,2023-06-27,2,11,Standard,12,2,1,2022-08-06,True,355,181-365 days,7,2022,6,2023
532,Male,Laptop,Spain,2,30,2,Action & Adventure,Dissatisfied,4100,2022-06-03,2023-06-28,2,11,Standard,12,2,1,2022-07-03,True,390,>365 days,6,2022,6,2023
534,Female,Smart TV,Canada,3,30,4,Comedy,Dissatisfied,3500,2022-06-05,2023-06-28,2,11,Standard,12,2,1,2022-07-05,True,388,>365 days,6,2022,6,2023
538,Female,Tablet,United Kingdom,4,30,3,Horror,Neutral,4200,2022-06-19,2023-06-28,2,14,Standard,12,2,1,2022-07-19,True,374,>365 days,6,2022,6,2023
540,Male,Smartphone,Germany,4,30,4,Horror,Satisfied,3900,2022-07-03,2023-06-29,2,10,Standard,12,2,1,2022-08-02,True,361,181-365 days,7,2022,6,2023
543,Male,Smartphone,Mexico,1,31,2,Others,Satisfied,1700,2022-07-27,2023-06-28,2,11,Standard,12,2,1,2022-08-26,True,336,181-365 days,7,2022,6,2023
548,Female,Smartphone,United States,1,32,2,Comedy,Extremely satisfied,3700,2022-09-05,2023-06-27,2,12,Standard,12,2,1,2022-10-05,True,295,181-365 days,9,2022,6,2023
549,Female,Smartphone,Canada,1,27,2,Action & Adventure,Dissatisfied,4200,2022-09-05,2023-06-27,2,10,Standard,12,2,1,2022-10-05,True,295,181-365 days,9,2022,6,2023
553,Male,Smart TV,United Kingdom,1,29,3,Others,Extremely satisfied,4000,2022-08-27,2023-06-28,2,14,Standard,12,2,1,2022-09-26,True,305,181-365 days,8,2022,6,2023
558,Female,Smart TV,Mexico,1,29,3,Dramma,Neutral,1900,2022-10-18,2023-06-30,2,14,Standard,12,2,1,2022-11-17,True,255,181-365 days,10,2022,6,2023
559,Female,Tablet,Spain,1,31,4,Action & Adventure,Neutral,3900,2022-10-19,2023-06-28,2,13,Standard,12,2,1,2022-11-18,True,252,181-365 days,10,2022,6,2023
563,Male,Tablet,United States,1,28,2,Horror,Dissatisfied,3400,2022-09-24,2023-06-29,2,10,Standard,12,2,1,2022-10-24,True,278,181-365 days,9,2022,6,2023
568,Female,Laptop,United Kingdom,1,26,3,Comedy,Extremely dissatisfied,3800,2022-11-16,2023-06-28,2,11,Standard,12,2,1,2022-12-16,True,224,181-365 days,11,2022,6,2023
569,Female,Laptop,Australia,1,28,3,Others,Dissatisfied,4200,2022-11-17,2023-06-26,2,10,Standard,12,2,1,2022-12-17,True,221,181-365 days,11,2022,6,2023
573,Female,Smart TV,Mexico,1,30,3,Action & Adventure,Extremely satisfied,1900,2022-11-18,2023-06-27,2,12,Standard,12,2,1,2022-12-18,True,221,181-365 days,11,2022,6,2023
578,Female,Laptop,United States,1,41,3,Comedy,Neutral,3600,2022-10-23,2023-06-28,2,13,Standard,12,2,1,2022-11-22,True,248,181-365 days,10,2022,6,2023
579,Female,Tablet,Canada,1,37,3,Others,Satisfied,4200,2022-10-16,2023-06-28,2,12,Standard,12,2,1,2022-11-15,True,255,181-365 days,10,2022,6,2023
583,Female,Tablet,United Kingdom,1,42,2,Others,Satisfied,4100,2022-07-17,2023-06-28,2,15,Standard,12,2,1,2022-08-16,True,346,181-365 days,7,2022,6,2023
588,Male,Smartphone,Mexico,1,43,1,Dramma,Satisfied,1800,2022-08-07,2023-06-27,2,11,Standard,12,2,1,2022-09-06,True,324,181-365 days,8,2022,6,2023
589,Male,Laptop,Spain,1,37,2,Dramma,Dissatisfied,3500,2022-08-04,2023-06-29,2,15,Standard,12,2,1,2022-09-03,True,329,181-365 days,8,2022,6,2023
593,Male,Smartphone,United States,1,41,3,Dramma,Dissatisfied,3900,2022-06-06,2023-06-29,2,11,Standard,12,2,1,2022-07-06,True,388,>365 days,6,2022,6,2023
598,Female,Tablet,United Kingdom,1,41,1,Others,Satisfied,4000,2022-07-05,2023-06-29,2,12,Standard,12,2,1,2022-08-04,True,359,181-365 days,7,2022,6,2023
603,Female,Tablet,Mexico,1,37,1,Horror,Neutral,2200,2022-06-06,2023-06-27,2,15,Standard,12,2,1,2022-07-06,True,386,>365 days,6,2022,6,2023
604,Male,Smartphone,Spain,1,39,1,Others,Satisfied,3600,2022-06-07,2023-06-28,2,15,Standard,12,2,1,2022-07-07,True,386,>365 days,6,2022,6,2023
607,Female,Smart TV,Spain,1,44,1,Horror,Satisfied,3600,2022-06-14,2023-06-27,2,14,Standard,12,2,1,2022-07-14,True,378,>365 days,6,2022,6,2023
609,Female,Smartphone,Canada,1,45,2,Dramma,Dissatisfied,3700,2022-07-03,2023-06-29,2,14,Standard,12,2,1,2022-08-02,True,361,181-365 days,7,2022,6,2023
613,Male,Laptop,United Kingdom,1,41,3,Action & Adventure,Dissatisfied,4200,2022-07-27,2023-06-28,2,12,Standard,12,2,1,2022-08-26,True,336,181-365 days,7,2022,6,2023
615,Male,Smart TV,Germany,1,44,3,Horror,Neutral,3700,2022-08-15,2023-06-27,2,13,Standard,12,2,1,2022-09-14,True,316,181-365 days,8,2022,6,2023
618,Female,Smart TV,Mexico,1,41,1,Comedy,Neutral,2300,2022-09-06,2023-06-28,2,10,Standard,12,2,1,2022-10-06,True,295,181-365 days,9,2022,6,2023
623,Female,Smart TV,United States,1,45,2,Others,Satisfied,3500,2022-08-30,2023-06-28,2,13,Standard,12,2,1,2022-09-29,True,302,181-365 days,8,2022,6,2023
624,Male,Smartphone,Canada,1,44,1,Comedy,Neutral,3900,2022-09-02,2023-06-30,2,10,Standard,12,2,1,2022-10-02,True,301,181-365 days,9,2022,6,2023
628,Male,Smartphone,United Kingdom,1,41,2,Dramma,Neutral,4200,2022-10-09,2023-07-01,2,10,Standard,12,2,1,2022-11-08,True,265,181-365 days,10,2022,7,2023
633,Female,Smartphone,Mexico,1,37,1,Comedy,Dissatisfied,1700,2022-09-28,2023-06-29,2,12,Standard,12,2,1,2022-10-28,True,274,181-365 days,9,2022,6,2023
634,Female,Smart TV,Spain,1,38,1,Horror,Neutral,3400,2022-09-29,2023-06-29,2,12,Standard,12,2,1,2022-10-29,True,273,181-365 days,9,2022,6,2023
638,Male,Tablet,United States,1,44,2,Action & Adventure,Dissatisfied,3500,2022-11-16,2023-07-01,2,11,Standard,12,2,1,2022-12-16,True,227,181-365 days,11,2022,7,2023
643,Female,Smartphone,United Kingdom,1,42,2,Comedy,Satisfied,3400,2022-10-28,2023-06-27,2,11,Standard,12,2,1,2022-11-27,True,242,181-365 days,10,2022,6,2023
644,Female,Laptop,Australia,1,41,1,Horror,Satisfied,3400,2022-10-27,2023-06-29,2,15,Standard,12,2,1,2022-11-26,True,245,181-365 days,10,2022,6,2023
648,Female,Smartphone,Mexico,1,45,1,Horror,Satisfied,2300,2022-10-17,2023-06-28,2,10,Standard,12,2,1,2022-11-16,True,254,181-365 days,10,2022,6,2023
653,Female,Smartphone,United States,1,36,1,Horror,Neutral,4200,2022-07-29,2023-06-29,2,11,Standard,12,2,1,2022-08-28,True,335,181-365 days,7,2022,6,2023
654,Female,Smartphone,Canada,1,42,1,Comedy,Neutral,3500,2022-07-17,2023-06-28,2,12,Standard,12,2,1,2022-08-16,True,346,181-365 days,7,2022,6,2023
658,Female,Smart TV,United Kingdom,1,39,2,Comedy,Neutral,3400,2022-08-04,2023-06-29,2,13,Standard,12,2,1,2022-09-03,True,329,181-365 days,8,2022,6,2023
663,Male,Tablet,Mexico,1,41,3,Others,Satisfied,2100,2022-06-13,2023-06-29,2,11,Standard,12,2,1,2022-07-13,True,381,>365 days,6,2022,6,2023
664,Male,Smart TV,Spain,1,42,1,Others,Neutral,4100,2022-06-12,2023-06-30,2,11,Standard,12,2,1,2022-07-12,True,383,>365 days,6,2022,6,2023
668,Male,Smart TV,United States,1,45,1,Dramma,Dissatisfied,4000,2022-07-03,2023-06-30,2,13,Standard,12,2,1,2022-08-02,True,362,181-365 days,7,2022,6,2023
673,Male,Smartphone,United Kingdom,1,42,1,Horror,Satisfied,3500,2022-06-09,2023-06-27,2,15,Standard,12,2,1,2022-07-09,True,383,>365 days,6,2022,6,2023
678,Female,Smart TV,Mexico,1,37,2,Comedy,Dissatisfied,2400,2022-06-27,2023-06-28,2,15,Standard,12,2,1,2022-07-27,True,366,>365 days,6,2022,6,2023
679,Male,Laptop,Spain,1,42,2,Horror,Satisfied,4000,2022-07-05,2023-06-29,2,11,Standard,12,2,1,2022-08-04,True,359,181-365 days,7,2022,6,2023
682,Male,Tablet,Spain,1,35,3,Others,Neutral,3400,2022-07-23,2023-06-27,2,11,Standard,12,2,1,2022-08-22,True,339,181-365 days,7,2022,6,2023
684,Male,Smartphone,Canada,1,41,2,Action & Adventure,Dissatisfied,3900,2022-08-11,2023-06-29,2,10,Standard,12,2,1,2022-09-10,True,322,181-365 days,8,2022,6,2023
688,Male,Smartphone,United Kingdom,1,36,1,Others,Dissatisfied,3900,2022-09-03,2023-06-28,2,10,Standard,12,2,1,2022-10-03,True,298,181-365 days,9,2022,6,2023
690,Male,Laptop,Germany,1,40,1,Horror,Dissatisfied,3700,2022-09-05,2023-06-30,2,15,Standard,12,2,1,2022-10-05,True,298,181-365 days,9,2022,6,2023
693,Female,Tablet,Mexico,1,40,3,Horror,Neutral,1700,2022-09-01,2023-06-29,2,14,Standard,12,2,1,2022-10-01,True,301,181-365 days,9,2022,6,2023
698,Male,Laptop,United States,1,39,2,Action & Adventure,Neutral,3500,2022-10-12,2023-07-02,2,10,Standard,12,2,1,2022-11-11,True,263,181-365 days,10,2022,7,2023
699,Female,Smartphone,Canada,1,41,1,Others,Dissatisfied,3900,2022-10-07,2023-06-30,2,13,Standard,12,2,1,2022-11-06,True,266,181-365 days,10,2022,6,2023
703,Male,Laptop,United Kingdom,1,41,2,Action & Adventure,Neutral,3900,2022-09-27,2023-06-30,2,14,Standard,12,2,1,2022-10-27,True,276,181-365 days,9,2022,6,2023
708,Male,Laptop,Mexico,1,39,1,Others,Dissatisfied,2000,2022-11-02,2023-07-01,2,13,Standard,12,2,1,2022-12-02,True,241,181-365 days,11,2022,7,2023
709,Female,Smart TV,Spain,1,40,3,Others,Satisfied,4000,2022-11-07,2023-06-28,2,12,Standard,12,2,1,2022-12-07,True,233,181-365 days,11,2022,6,2023
713,Male,Laptop,United States,1,40,2,Horror,Satisfied,3900,2022-11-01,2023-06-27,2,10,Standard,12,2,1,2022-12-01,True,238,181-365 days,11,2022,6,2023
718,Male,Tablet,United Kingdom,1,45,2,Horror,Satisfied,3600,2022-09-30,2023-06-30,2,14,Standard,12,2,1,2022-10-30,True,273,181-365 days,9,2022,6,2023
719,Female,Tablet,Australia,1,39,3,Others,Neutral,4100,2022-09-03,2023-06-29,2,10,Standard,12,2,1,2022-10-03,True,299,181-365 days,9,2022,6,2023
723,Female,Smartphone,Mexico,1,44,1,Horror,Satisfied,1900,2022-08-01,2023-06-30,2,10,Standard,12,2,1,2022-08-31,True,333,181-365 days,8,2022,6,2023
728,Male,Laptop,United States,1,37,3,Action & Adventure,Extremely satisfied,4100,2022-08-04,2023-06-29,2,14,Standard,12,2,1,2022-09-03,True,329,181-365 days,8,2022,6,2023
729,Female,Smartphone,Canada,1,38,1,Action & Adventure,Neutral,4100,2022-07-07,2023-06-30,2,15,Standard,12,2,1,2022-08-06,True,358,181-365 days,7,2022,6,2023
733,Female,Laptop,United Kingdom,1,42,1,Others,Neutral,3400,2022-06-18,2023-06-29,2,10,Standard,12,2,1,2022-07-18,True,376,>365 days,6,2022,6,2023
738,Female,Smartphone,Mexico,1,37,1,Dramma,Satisfied,2300,2022-06-26,2023-07-01,2,14,Standard,12,2,1,2022-07-26,True,370,>365 days,6,2022,7,2023
739,Male,Smartphone,Spain,1,35,2,Others,Extremely satisfied,4000,2022-06-21,2023-06-28,2,13,Standard,12,2,1,2022-07-21,True,372,>365 days,6,2022,6,2023
743,Female,Laptop,United States,1,50,1,Comedy,Satisfied,4200,2022-06-10,2023-06-28,2,15,Standard,12,2,1,2022-07-10,True,383,>365 days,6,2022,6,2023
748,Male,Smart TV,United Kingdom,1,64,3,Horror,Dissatisfied,4100,2022-06-30,2023-06-28,2,13,Standard,12,2,1,2022-07-30,True,363,181-365 days,6,2022,6,2023
753,Female,Smartphone,Mexico,1,70,1,Comedy,Satisfied,1800,2022-07-27,2023-06-30,2,12,Standard,12,2,1,2022-08-26,True,338,181-365 days,7,2022,6,2023
754,Male,Laptop,Spain,1,55,1,Comedy,Satisfied,4200,2022-08-10,2023-06-29,2,11,Standard,12,2,1,2022-09-09,True,323,181-365 days,8,2022,6,2023
757,Male,Laptop,Spain,1,52,1,Action & Adventure,Dissatisfied,3700,2022-09-03,2023-06-30,2,11,Standard,12,2,1,2022-10-03,True,300,181-365 days,9,2022,6,2023
759,Male,Smart TV,Canada,1,48,2,Comedy,Extremely satisfied,3500,2022-09-05,2023-06-29,2,14,Standard,12,2,1,2022-10-05,True,297,181-365 days,9,2022,6,2023
763,Male,Laptop,United Kingdom,1,50,3,Action & Adventure,Neutral,3400,2022-09-15,2023-06-29,2,10,Standard,12,2,1,2022-10-15,True,287,181-365 days,9,2022,6,2023
765,Female,Smart TV,Germany,1,54,1,Others,Neutral,3500,2022-09-28,2023-06-29,2,11,Standard,12,2,1,2022-10-28,True,274,181-365 days,9,2022,6,2023
768,Female,Laptop,Mexico,1,66,1,Dramma,Dissatisfied,1800,2022-10-08,2023-07-02,2,10,Standard,12,2,1,2022-11-07,True,267,181-365 days,10,2022,7,2023
773,Female,Smart TV,United States,1,61,3,Comedy,Dissatisfied,3600,2022-10-01,2023-06-30,2,13,Standard,12,2,1,2022-10-31,True,272,181-365 days,10,2022,6,2023
774,Male,Smartphone,Canada,1,51,3,Others,Dissatisfied,3700,2022-10-03,2023-07-02,2,15,Standard,12,2,1,2022-11-02,True,272,181-365 days,10,2022,7,2023
778,Male,Tablet,United Kingdom,1,54,2,Dramma,Extremely satisfied,3800,2022-11-03,2023-07-01,2,13,Standard,12,2,1,2022-12-03,True,240,181-365 days,11,2022,7,2023
783,Female,Laptop,Mexico,1,46,1,Dramma,Neutral,2000,2022-11-01,2023-06-29,2,13,Standard,12,2,1,2022-12-01,True,240,181-365 days,11,2022,6,2023
784,Male,Laptop,Spain,1,65,3,Horror,Dissatisfied,4000,2022-10-31,2023-06-30,2,14,Standard,12,2,1,2022-11-30,True,242,181-365 days,10,2022,6,2023
788,Female,Tablet,United States,1,62,2,Others,Dissatisfied,3700,2022-09-13,2023-06-30,2,12,Standard,12,2,1,2022-10-13,True,290,181-365 days,9,2022,6,2023
793,Female,Smartphone,United Kingdom,1,58,2,Others,Extremely satisfied,3800,2022-08-05,2023-06-30,2,11,Standard,12,2,1,2022-09-04,True,329,181-365 days,8,2022,6,2023
794,Female,Smart TV,Australia,1,58,2,Dramma,Neutral,3500,2022-08-02,2023-06-30,2,12,Standard,12,2,1,2022-09-01,True,332,181-365 days,8,2022,6,2023
798,Male,Laptop,Mexico,1,49,3,Dramma,Extremely satisfied,2200,2022-07-12,2023-06-30,2,15,Standard,12,2,1,2022-08-11,True,353,181-365 days,7,2022,6,2023
803,Male,Smart TV,United States,1,63,2,Comedy,Dissatisfied,3800,2022-06-19,2023-07-01,2,14,Standard,12,2,1,2022-07-19,True,377,>365 days,6,2022,7,2023
804,Female,Smartphone,Canada,1,47,3,Others,Neutral,3700,2022-06-22,2023-07-02,2,14,Standard,12,2,1,2022-07-22,True,375,>365 days,6,2022,7,2023
808,Male,Smart TV,United Kingdom,1,68,3,Action & Adventure,Extremely dissatisfied,4100,2022-06-25,2023-07-01,2,13,Standard,12,2,1,2022-07-25,True,371,>365 days,6,2022,7,2023
813,Male,Smartphone,Mexico,1,70,3,Action & Adventure,Extremely dissatisfied,1700,2022-06-11,2023-06-28,2,10,Standard,12,2,1,2022-07-11,True,382,>365 days,6,2022,6,2023
814,Male,Smartphone,Spain,1,46,2,Others,Neutral,4000,2022-06-12,2023-06-29,2,10,Standard,12,2,1,2022-07-12,True,382,>365 days,6,2022,6,2023
818,Male,Tablet,United States,1,60,3,Comedy,Neutral,3700,2022-06-30,2023-06-28,2,13,Standard,12,2,1,2022-07-30,True,363,181-365 days,6,2022,6,2023
823,Male,Smartphone,United Kingdom,1,62,2,Horror,Dissatisfied,3400,2022-07-29,2023-06-30,2,15,Standard,12,2,1,2022-08-28,True,336,181-365 days,7,2022,6,2023
2,Female,Tablet,Canada,5,17,7,Comedy,Extremely satisfied,700,2021-09-05,2023-06-22,3,15,Premium,15,4,1,2021-10-05,True,655,>365 days,9,2021,6,2023
6,Female,Smart TV,France,4,19,7,Comedy,Satisfied,900,2022-03-18,2023-06-27,3,15,Premium,15,4,1,2022-04-17,True,466,>365 days,3,2022,6,2023
10,Female,Smart TV,Italy,6,19,9,Dramma,Satisfied,1000,2023-01-07,2023-06-22,3,15,Premium,15,4,1,2023-02-06,True,166,91-180 days,1,2023,6,2023
12,Male,Tablet,Canada,6,23,10,Horror,Satisfied,600,2023-03-23,2023-06-28,3,15,Premium,15,4,1,2023-04-22,True,97,91-180 days,3,2023,6,2023
16,Male,Tablet,France,4,25,6,Horror,Extremely satisfied,600,2022-04-07,2023-06-27,3,15,Premium,15,4,1,2022-05-07,True,446,>365 days,4,2022,6,2023
19,Female,Smart TV,Spain,6,19,7,Comedy,Satisfied,800,2023-02-15,2023-06-23,3,15,Premium,15,4,1,2023-03-17,True,128,91-180 days,2,2023,6,2023
21,Female,Laptop,United States,5,18,7,Comedy,Neutral,1000,2023-06-10,2023-06-22,3,15,Premium,15,4,1,2023-07-10,False,12,0-30 days,6,2023,6,2023
26,Male,Smartphone,France,6,25,8,Horror,Extremely satisfied,900,2022-01-12,2023-06-27,3,15,Premium,15,4,1,2022-02-11,True,531,>365 days,1,2022,6,2023
29,Female,Laptop,Spain,6,24,8,Horror,Neutral,800,2022-12-19,2023-06-23,3,15,Premium,15,4,1,2023-01-18,True,186,181-365 days,12,2022,6,2023
31,Female,Smart TV,United States,4,20,7,Dramma,Satisfied,1000,2023-02-03,2023-06-22,3,15,Premium,15,4,1,2023-03-05,True,139,91-180 days,2,2023,6,2023
36,Male,Tablet,France,6,17,9,Action & Adventure,Satisfied,800,2022-03-01,2023-06-27,3,15,Premium,15,4,1,2022-03-31,True,483,>365 days,3,2022,6,2023
39,Female,Smart TV,Spain,6,24,6,Horror,Neutral,700,2022-12-28,2023-06-23,3,15,Premium,15,4,1,2023-01-27,True,177,91-180 days,12,2022,6,2023
41,Female,Laptop,United States,5,19,9,Dramma,Satisfied,800,2023-01-20,2023-06-22,3,15,Premium,15,4,1,2023-02-19,True,153,91-180 days,1,2023,6,2023
46,Male,Smartphone,France,5,23,6,Action & Adventure,Extremely satisfied,600,2022-02-23,2023-06-27,3,15,Premium,15,4,1,2022-03-25,True,489,>365 days,2,2022,6,2023
49,Female,Laptop,Spain,6,18,7,Comedy,Neutral,700,2022-11-10,2023-06-23,3,15,Premium,15,4,1,2022-12-10,True,225,181-365 days,11,2022,6,2023
51,Female,Smart TV,United States,5,17,8,Comedy,Extremely satisfied,900,2023-02-27,2023-06-22,3,15,Premium,15,4,1,2023-03-29,True,115,91-180 days,2,2023,6,2023
56,Male,Tablet,France,6,25,8,Action & Adventure,Neutral,1000,2022-03-15,2023-06-27,3,15,Premium,15,4,1,2022-04-14,True,469,>365 days,3,2022,6,2023
59,Female,Smart TV,Spain,4,20,8,Dramma,Extremely satisfied,700,2022-12-03,2023-06-23,3,15,Premium,15,4,1,2023-01-02,True,202,181-365 days,12,2022,6,2023
61,Female,Laptop,United States,4,23,6,Dramma,Satisfied,700,2023-02-08,2023-06-22,3,15,Premium,15,4,1,2023-03-10,True,134,91-180 days,2,2023,6,2023
66,Male,Smartphone,France,4,22,6,Horror,Neutral,800,2022-01-30,2023-06-27,3,15,Premium,15,4,1,2022-03-01,True,513,>365 days,1,2022,6,2023
69,Female,Laptop,Spain,4,21,7,Dramma,Satisfied,700,2022-12-23,2023-06-23,3,15,Premium,15,4,1,2023-01-22,True,182,181-365 days,12,2022,6,2023
74,Female,Smartphone,Australia,4,19,7,Dramma,Satisfied,600,2022-12-14,2023-06-25,3,13,Premium,15,4,1,2023-01-13,True,193,181-365 days,12,2022,6,2023
77,Female,Smartphone,Brazil,6,18,10,Horror,Extremely satisfied,600,2022-12-25,2023-06-23,3,15,Premium,15,4,1,2023-01-24,True,180,91-180 days,12,2022,6,2023
81,Male,Tablet,United States,4,20,9,Action & Adventure,Neutral,600,2023-01-11,2023-06-24,3,10,Premium,15,4,1,2023-02-10,True,164,91-180 days,1,2023,6,2023
85,Female,Laptop,Germany,5,21,10,Dramma,Satisfied,900,2023-04-06,2023-06-27,3,10,Premium,15,4,1,2023-05-06,True,82,61-90 days,4,2023,6,2023
